trial_id,variant,seed,case_id,quantity,axis,node_relative_l2_median,node_relative_l2_p90,node_relative_l2_worst,node_relative_metrics_defined,valid_energy_node_count,predicted_hotspot_node_zero_based,target_hotspot_node_zero_based,hotspot_distance_m
R4_LHS_03,control,20260813,V40_C_E2_C5_2T,total_displacement,Z,0.03829750791192055,0.06264864131808281,1.2062695026397705,True,508,443,443,0.0
R4_LHS_03,control,20260813,V40_C_E2_C5_2T,incremental_velocity,Z,0.1777416169643402,0.266757944226265,1.554131269454956,True,508,265,265,0.0
R4_LHS_03,control,20260813,V52_A_E2_C5_2T,total_displacement,X,0.015765578486025333,0.032587647438049316,0.06126253306865692,True,496,36,36,0.0
R4_LHS_03,control,20260813,V52_A_E2_C5_2T,incremental_velocity,X,0.6444193720817566,0.8219278752803802,0.9041822552680969,True,496,50,493,8.86000000000001
R4_LHS_03,control,20260813,V52_A_E2_C5_2T,total_displacement,Y,0.037886615842580795,0.16461854428052902,0.609539806842804,True,496,306,280,1.034716823373547
R4_LHS_03,control,20260813,V52_A_E2_C5_2T,incremental_velocity,Y,0.1962072253227234,0.4229023903608322,1.062361717224121,True,496,266,266,0.0
R4_LHS_03,control,20260813,V52_A_E2_C5_2T,total_displacement,Z,0.03238360211253166,0.05204570181667805,1.49711275100708,True,508,1,443,8.86000000000001
R4_LHS_03,control,20260813,V52_A_E2_C5_2T,incremental_velocity,Z,0.15480826050043106,0.23483169227838518,1.9328733682632446,True,508,265,265,0.0
R4_LHS_03,control,20260813,V52_B_E2_C5_2T,total_displacement,X,0.01759839802980423,0.036724548786878586,0.08607789129018784,True,496,36,36,0.0
R4_LHS_03,control,20260813,V52_B_E2_C5_2T,incremental_velocity,X,0.5904178619384766,0.7817435264587402,0.9028251767158508,True,496,50,441,135.25712142434497
R4_LHS_03,control,20260813,V52_B_E2_C5_2T,total_displacement,Y,0.049322694540023804,0.16371316462755203,0.43265050649642944,True,496,207,280,1.0347168233735533
R4_LHS_03,control,20260813,V52_B_E2_C5_2T,incremental_velocity,Y,0.188259057700634,0.39813366532325745,1.0559550523757935,True,496,265,198,135.0166118112963
R4_LHS_03,control,20260813,V52_B_E2_C5_2T,total_displacement,Z,0.056266095489263535,0.0739365577697754,0.9117932915687561,True,508,443,443,0.0
R4_LHS_03,control,20260813,V52_B_E2_C5_2T,incremental_velocity,Z,0.14221294224262238,0.2434953287243843,1.2340096235275269,True,508,265,265,0.0
R4_LHS_03,control,20260813,V52_CPLUS_E2_C5_2T,total_displacement,X,0.02429442759603262,0.06418522447347641,0.16592532396316528,True,496,36,208,8.556802959534613
R4_LHS_03,control,20260813,V52_CPLUS_E2_C5_2T,incremental_velocity,X,0.589485228061676,0.7481507956981659,0.8632718920707703,True,496,50,50,0.0
R4_LHS_03,control,20260813,V52_CPLUS_E2_C5_2T,total_displacement,Y,0.0428202748298645,0.1784033700823784,0.6448306441307068,True,496,280,280,0.0
R4_LHS_03,control,20260813,V52_CPLUS_E2_C5_2T,incremental_velocity,Y,0.19828731566667557,0.3922211229801178,1.2763606309890747,True,496,266,266,0.0
R4_LHS_03,control,20260813,V52_CPLUS_E2_C5_2T,total_displacement,Z,0.041338248178362846,0.07271641343832018,2.9820098876953125,True,508,1,1,0.0
R4_LHS_03,control,20260813,V52_CPLUS_E2_C5_2T,incremental_velocity,Z,0.15870773792266846,0.2424430444836617,1.7040927410125732,True,508,265,265,0.0
R4_LHS_03,control,20260813,V52_C_E2_C5_2T,total_displacement,X,0.021382632665336132,0.0519761573523283,0.12181413918733597,True,496,36,36,0.0
R4_LHS_03,control,20260813,V52_C_E2_C5_2T,incremental_velocity,X,0.6139608323574066,0.8036114275455475,0.8780466318130493,True,496,50,50,0.0
R4_LHS_03,control,20260813,V52_C_E2_C5_2T,total_displacement,Y,0.042330263182520866,0.1809925213456154,0.6159763932228088,True,496,207,280,1.0347168233735533
R4_LHS_03,control,20260813,V52_C_E2_C5_2T,incremental_velocity,Y,0.1961904987692833,0.39749056100845337,1.2653687000274658,True,496,266,266,0.0
R4_LHS_03,control,20260813,V52_C_E2_C5_2T,total_displacement,Z,0.03935496136546135,0.06806955039501192,2.7584826946258545,True,508,1,443,8.86000000000001
R4_LHS_03,control,20260813,V52_C_E2_C5_2T,incremental_velocity,Z,0.15350332856178284,0.24568268805742266,1.59038245677948,True,508,265,265,0.0
R4_LHS_03,control,20260813,V40_A_E3_C6_1T,total_displacement,X,0.10539144650101662,0.23336240649223328,1.1320406198501587,True,496,433,433,0.0
R4_LHS_03,control,20260813,V40_A_E3_C6_1T,incremental_velocity,X,0.41221584379673004,0.6192690134048462,0.9562070965766907,True,496,153,50,135.00101694431785
R4_LHS_03,control,20260813,V40_A_E3_C6_1T,total_displacement,Y,0.035338062793016434,0.18365173786878586,1.0224213600158691,True,496,207,207,0.0
R4_LHS_03,control,20260813,V40_A_E3_C6_1T,incremental_velocity,Y,0.3476508557796478,0.5759795010089874,1.2878988981246948,True,496,265,265,0.0
R4_LHS_03,control,20260813,V40_A_E3_C6_1T,total_displacement,Z,0.03280851058661938,0.04678680934011936,0.8311322927474976,True,508,1,72,0.5240000000000045
R4_LHS_03,control,20260813,V40_A_E3_C6_1T,incremental_velocity,Z,0.17807788401842117,0.23615343868732452,1.994139552116394,True,508,265,265,0.0
R4_LHS_03,control,20260813,V40_B_E3_C6_1T,total_displacement,X,0.10051896423101425,0.23097533732652664,0.7853913307189941,True,496,433,433,0.0
R4_LHS_03,control,20260813,V40_B_E3_C6_1T,incremental_velocity,X,0.41695111989974976,0.6379330456256866,0.9160605072975159,True,496,50,70,135.0
R4_LHS_03,control,20260813,V40_B_E3_C6_1T,total_displacement,Y,0.04691646061837673,0.1933126598596573,0.6320234537124634,True,496,207,207,0.0
R4_LHS_03,control,20260813,V40_B_E3_C6_1T,incremental_velocity,Y,0.3281732499599457,0.6184270083904266,1.0544588565826416,True,496,266,265,135.00458240048846
R4_LHS_03,control,20260813,V40_B_E3_C6_1T,total_displacement,Z,0.035469865426421165,0.04393145889043808,0.4674559235572815,True,508,1,72,0.5240000000000045
R4_LHS_03,control,20260813,V40_B_E3_C6_1T,incremental_velocity,Z,0.17194779962301254,0.25213111340999605,1.65521240234375,True,508,265,265,0.0
R4_LHS_03,control,20260813,V40_CPLUS_E3_C6_1T,total_displacement,X,0.1054435484111309,0.24200889468193054,0.6207481622695923,True,496,433,433,0.0
R4_LHS_03,control,20260813,V40_CPLUS_E3_C6_1T,incremental_velocity,X,0.4508432596921921,0.6520243287086487,0.9876881241798401,True,496,70,50,135.0
R4_LHS_03,control,20260813,V40_CPLUS_E3_C6_1T,total_displacement,Y,0.03964393213391304,0.17032473534345627,0.6182512044906616,True,496,207,207,0.0
R4_LHS_03,control,20260813,V40_CPLUS_E3_C6_1T,incremental_velocity,Y,0.2999983876943588,0.6170281767845154,1.2071260213851929,True,496,266,198,1.2691934446726394
R4_LHS_03,control,20260813,V40_CPLUS_E3_C6_1T,total_displacement,Z,0.02645919006317854,0.04724375940859318,0.34246036410331726,True,508,1,72,0.5240000000000045
R4_LHS_03,control,20260813,V40_CPLUS_E3_C6_1T,incremental_velocity,Z,0.18540824949741364,0.28237412571907045,1.2825549840927124,True,508,265,265,0.0
R4_LHS_03,control,20260813,V40_C_E3_C6_1T,total_displacement,X,0.0700465515255928,0.17994016408920288,0.6106638312339783,True,496,433,433,0.0
R4_LHS_03,control,20260813,V40_C_E3_C6_1T,incremental_velocity,X,0.4056786298751831,0.6048836410045624,0.9479758143424988,True,496,153,153,0.0
R4_LHS_03,control,20260813,V40_C_E3_C6_1T,total_displacement,Y,0.02318497095257044,0.1437007412314415,0.4856424033641815,True,496,207,207,0.0
R4_LHS_03,control,20260813,V40_C_E3_C6_1T,incremental_velocity,Y,0.29749900102615356,0.5583581924438477,1.3454914093017578,True,496,266,265,135.00458240048846
R4_LHS_03,control,20260813,V40_C_E3_C6_1T,total_displacement,Z,0.013147425837814808,0.01892415340989828,0.2736479640007019,True,508,1,72,0.5240000000000045
R4_LHS_03,control,20260813,V40_C_E3_C6_1T,incremental_velocity,Z,0.15923777967691422,0.24581990987062463,1.2934396266937256,True,508,265,265,0.0
R4_LHS_03,control,20260813,V52_A_E3_C6_1T,total_displacement,X,0.08518778532743454,0.15702976286411285,0.6047734618186951,True,496,433,433,0.0
R4_LHS_03,control,20260813,V52_A_E3_C6_1T,incremental_velocity,X,0.5162405669689178,0.7443525493144989,0.9100645184516907,True,496,50,50,0.0
R4_LHS_03,control,20260813,V52_A_E3_C6_1T,total_displacement,Y,0.023495499975979328,0.12274690344929695,0.5066271424293518,True,496,207,207,0.0
R4_LHS_03,control,20260813,V52_A_E3_C6_1T,incremental_velocity,Y,0.34264199435710907,0.5205811560153961,1.5693390369415283,True,496,265,296,135.0166118112963
R4_LHS_03,control,20260813,V52_A_E3_C6_1T,total_displacement,Z,0.016083665192127228,0.02071632780134678,0.2535106837749481,True,508,1,72,0.5240000000000045
R4_LHS_03,control,20260813,V52_A_E3_C6_1T,incremental_velocity,Z,0.1449894905090332,0.21988116204738617,1.070885419845581,True,508,265,265,0.0
R4_LHS_03,control,20260813,V52_B_E3_C6_1T,total_displacement,X,0.09680594131350517,0.22269517183303833,0.9654723405838013,True,496,433,433,0.0
R4_LHS_03,control,20260813,V52_B_E3_C6_1T,incremental_velocity,X,0.49367429316043854,0.7141551971435547,0.8987362384796143,True,496,50,50,0.0
R4_LHS_03,control,20260813,V52_B_E3_C6_1T,total_displacement,Y,0.04349570721387863,0.1845473349094391,1.135879397392273,True,496,207,207,0.0
R4_LHS_03,control,20260813,V52_B_E3_C6_1T,incremental_velocity,Y,0.3243376314640045,0.5244657397270203,1.2321205139160156,True,496,266,198,1.2691934446726394
R4_LHS_03,control,20260813,V52_B_E3_C6_1T,total_displacement,Z,0.039620425552129745,0.052617950737476354,0.7800590395927429,True,508,1,72,0.5240000000000045
R4_LHS_03,control,20260813,V52_B_E3_C6_1T,incremental_velocity,Z,0.1809690073132515,0.24970096796751023,1.3734195232391357,True,508,265,265,0.0
R4_LHS_03,control,20260813,V52_CPLUS_E3_C6_1T,total_displacement,X,0.08337468653917313,0.18031296133995056,0.6336165070533752,True,496,433,433,0.0
R4_LHS_03,control,20260813,V52_CPLUS_E3_C6_1T,incremental_velocity,X,0.498395100235939,0.7017145156860352,0.9180243611335754,True,496,70,50,135.0
R4_LHS_03,control,20260813,V52_CPLUS_E3_C6_1T,total_displacement,Y,0.055406248196959496,0.1530199646949768,0.5006896257400513,True,496,207,207,0.0
R4_LHS_03,control,20260813,V52_CPLUS_E3_C6_1T,incremental_velocity,Y,0.26004090905189514,0.5332842469215393,1.039707899093628,True,496,265,266,135.00458240048846
R4_LHS_03,control,20260813,V52_CPLUS_E3_C6_1T,total_displacement,Z,0.041636744514107704,0.048343109712004666,0.37193167209625244,True,508,72,72,0.0
R4_LHS_03,control,20260813,V52_CPLUS_E3_C6_1T,incremental_velocity,Z,0.15837733447551727,0.26570322513580324,1.183282732963562,True,508,265,265,0.0
R4_LHS_03,control,20260813,V52_C_E3_C6_1T,total_displacement,X,0.09275444597005844,0.20115523785352707,0.7114339470863342,True,496,433,433,0.0
R4_LHS_03,control,20260813,V52_C_E3_C6_1T,incremental_velocity,X,0.5016895085573196,0.718933641910553,0.9061123728752136,True,496,50,70,135.0
R4_LHS_03,control,20260813,V52_C_E3_C6_1T,total_displacement,Y,0.05143307149410248,0.15537962317466736,0.5441951751708984,True,496,207,207,0.0
R4_LHS_03,control,20260813,V52_C_E3_C6_1T,incremental_velocity,Y,0.268285870552063,0.5207239389419556,1.0374542474746704,True,496,265,266,135.00458240048846
R4_LHS_03,control,20260813,V52_C_E3_C6_1T,total_displacement,Z,0.033656734973192215,0.040593672543764114,0.3384023606777191,True,508,72,72,0.0
R4_LHS_03,control,20260813,V52_C_E3_C6_1T,incremental_velocity,Z,0.15246619284152985,0.25057986825704576,1.1769351959228516,True,508,265,265,0.0
R4_LHS_03,control,20260813,V40_A_E4_C7_1T,total_displacement,X,0.018103343434631824,0.03459298983216286,0.10055910050868988,True,496,433,433,0.0
R4_LHS_03,control,20260813,V40_A_E4_C7_1T,incremental_velocity,X,0.659511923789978,0.7509942054748535,0.9510459303855896,True,496,153,50,135.00101694431785
R4_LHS_03,control,20260813,V40_A_E4_C7_1T,total_displacement,Y,0.05286616086959839,0.16569042950868607,0.5838349461555481,True,496,207,207,0.0
R4_LHS_03,control,20260813,V40_A_E4_C7_1T,incremental_velocity,Y,0.2688819468021393,0.6011355221271515,1.1450246572494507,True,496,266,265,135.00458240048846
R4_LHS_03,control,20260813,V40_A_E4_C7_1T,total_displacement,Z,0.03488064371049404,0.0412312176078558,0.32206231355667114,True,508,72,1,0.5240000000000045
R4_LHS_03,control,20260813,V40_A_E4_C7_1T,incremental_velocity,Z,0.13826023787260056,0.20008423626422886,1.3710951805114746,True,508,265,265,0.0
R4_LHS_03,control,20260813,V40_B_E4_C7_1T,total_displacement,X,0.01707570254802704,0.04122133366763592,0.1300894320011139,True,496,433,433,0.0
R4_LHS_03,control,20260813,V40_B_E4_C7_1T,incremental_velocity,X,0.6737542748451233,0.8076134622097015,0.9310691952705383,True,496,153,50,135.00101694431785
R4_LHS_03,control,20260813,V40_B_E4_C7_1T,total_displacement,Y,0.03436712920665741,0.16005390882492065,0.6133638620376587,True,496,207,207,0.0
R4_LHS_03,control,20260813,V40_B_E4_C7_1T,incremental_velocity,Y,0.26469196379184723,0.6243768036365509,1.1203022003173828,True,496,266,265,135.00458240048846
R4_LHS_03,control,20260813,V40_B_E4_C7_1T,total_displacement,Z,0.030443307012319565,0.03960482105612755,0.4967741072177887,True,508,1,1,0.0
R4_LHS_03,control,20260813,V40_B_E4_C7_1T,incremental_velocity,Z,0.16674204915761948,0.2377404257655144,2.032696008682251,True,508,265,265,0.0
R4_LHS_03,control,20260813,V40_CPLUS_E4_C7_1T,total_displacement,X,0.019544863142073154,0.04365215077996254,0.1334865838289261,True,496,433,433,0.0
R4_LHS_03,control,20260813,V40_CPLUS_E4_C7_1T,incremental_velocity,X,0.5126840770244598,0.7007434666156769,0.8712994456291199,True,496,50,153,135.00101694431785
R4_LHS_03,control,20260813,V40_CPLUS_E4_C7_1T,total_displacement,Y,0.02781423833221197,0.13335020840168,0.5185270309448242,True,496,207,207,0.0
R4_LHS_03,control,20260813,V40_CPLUS_E4_C7_1T,incremental_velocity,Y,0.25298720598220825,0.5553403496742249,1.3269258737564087,True,496,266,266,0.0
R4_LHS_03,control,20260813,V40_CPLUS_E4_C7_1T,total_displacement,Z,0.01883714273571968,0.0260512687265873,0.3667938709259033,True,508,72,1,0.5240000000000045
R4_LHS_03,control,20260813,V40_CPLUS_E4_C7_1T,incremental_velocity,Z,0.15850820392370224,0.24313948303461075,1.4146649837493896,True,508,265,265,0.0
R4_LHS_03,control,20260813,V40_C_E4_C7_1T,total_displacement,X,0.02139568980783224,0.06324232742190361,0.13911794126033783,True,496,433,433,0.0
R4_LHS_03,control,20260813,V40_C_E4_C7_1T,incremental_velocity,X,0.578790694475174,0.7223922908306122,0.8891593217849731,True,496,153,153,0.0
R4_LHS_03,control,20260813,V40_C_E4_C7_1T,total_displacement,Y,0.04397458769381046,0.20386997610330582,1.0545268058776855,True,496,207,207,0.0
R4_LHS_03,control,20260813,V40_C_E4_C7_1T,incremental_velocity,Y,0.28149183094501495,0.5842227637767792,1.2616113424301147,True,496,265,265,0.0
R4_LHS_03,control,20260813,V40_C_E4_C7_1T,total_displacement,Z,0.03772424906492233,0.051443638652563094,0.769951581954956,True,508,1,1,0.0
R4_LHS_03,control,20260813,V40_C_E4_C7_1T,incremental_velocity,Z,0.1795165091753006,0.2598338693380356,2.2305872440338135,True,508,265,265,0.0
R4_LHS_03,control,20260813,V52_A_E4_C7_1T,total_displacement,X,0.015708598773926497,0.04730673134326935,0.08840131014585495,True,496,433,503,3.660046115141711
R4_LHS_03,control,20260813,V52_A_E4_C7_1T,incremental_velocity,X,0.744804322719574,0.8732063174247742,0.9536341428756714,True,496,50,70,135.0
R4_LHS_03,control,20260813,V52_A_E4_C7_1T,total_displacement,Y,0.04106908477842808,0.18178771436214447,0.9430111050605774,True,496,113,207,4.659058153534819
R4_LHS_03,control,20260813,V52_A_E4_C7_1T,incremental_velocity,Y,0.3064879775047302,0.5709658861160278,1.2372684478759766,True,496,266,265,135.00458240048846
R4_LHS_03,control,20260813,V52_A_E4_C7_1T,total_displacement,Z,0.03826068714261055,0.05359894707798958,0.7357475161552429,True,508,1,1,0.0
R4_LHS_03,control,20260813,V52_A_E4_C7_1T,incremental_velocity,Z,0.18178627640008926,0.2328971043229104,1.4320536851882935,True,508,265,265,0.0
R4_LHS_03,control,20260813,V52_B_E4_C7_1T,total_displacement,X,0.017261458560824394,0.03777699917554855,0.11107844114303589,True,496,433,503,3.660046115141711
R4_LHS_03,control,20260813,V52_B_E4_C7_1T,incremental_velocity,X,0.6952261328697205,0.7908861339092255,0.9257253408432007,True,496,50,50,0.0
R4_LHS_03,control,20260813,V52_B_E4_C7_1T,total_displacement,Y,0.0352960005402565,0.1714257299900055,0.6775113940238953,True,496,144,207,3.7896906786502123
R4_LHS_03,control,20260813,V52_B_E4_C7_1T,incremental_velocity,Y,0.2841857820749283,0.5566620826721191,1.2469760179519653,True,496,265,265,0.0
R4_LHS_03,control,20260813,V52_B_E4_C7_1T,total_displacement,Z,0.020482235588133335,0.032436101138591765,0.2844938635826111,True,508,1,1,0.0
R4_LHS_03,control,20260813,V52_B_E4_C7_1T,incremental_velocity,Z,0.150643490254879,0.22799920886754996,1.173935055732727,True,508,265,265,0.0
R4_LHS_03,control,20260813,V52_CPLUS_E4_C7_1T,total_displacement,X,0.0207328200340271,0.049712976440787315,0.1730465143918991,True,496,503,503,0.0
R4_LHS_03,control,20260813,V52_CPLUS_E4_C7_1T,incremental_velocity,X,0.5933393239974976,0.6964469254016876,0.9179321527481079,True,496,50,153,135.00101694431785
R4_LHS_03,control,20260813,V52_CPLUS_E4_C7_1T,total_displacement,Y,0.04506468400359154,0.1889164075255394,0.7793455719947815,True,496,207,207,0.0
R4_LHS_03,control,20260813,V52_CPLUS_E4_C7_1T,incremental_velocity,Y,0.2628011554479599,0.546258807182312,1.0914602279663086,True,496,266,265,135.00458240048846
R4_LHS_03,control,20260813,V52_CPLUS_E4_C7_1T,total_displacement,Z,0.036109572276473045,0.043650373443961145,0.5333828330039978,True,508,1,1,0.0
R4_LHS_03,control,20260813,V52_CPLUS_E4_C7_1T,incremental_velocity,Z,0.18381070345640182,0.2665183007717133,1.5163359642028809,True,508,265,265,0.0
R4_LHS_03,control,20260813,V52_C_E4_C7_1T,total_displacement,X,0.01939770020544529,0.04228595830500126,0.12520922720432281,True,496,503,503,0.0
R4_LHS_03,control,20260813,V52_C_E4_C7_1T,incremental_velocity,X,0.7041111886501312,0.7797257900238037,0.9352215528488159,True,496,50,50,0.0
R4_LHS_03,control,20260813,V52_C_E4_C7_1T,total_displacement,Y,0.03510339930653572,0.17095225304365158,0.628709614276886,True,496,207,207,0.0
R4_LHS_03,control,20260813,V52_C_E4_C7_1T,incremental_velocity,Y,0.2649288475513458,0.5539690852165222,1.2469605207443237,True,496,265,266,135.00458240048846
R4_LHS_03,control,20260813,V52_C_E4_C7_1T,total_displacement,Z,0.018910144455730915,0.031964172050356864,0.32636579871177673,True,508,1,1,0.0
R4_LHS_03,control,20260813,V52_C_E4_C7_1T,incremental_velocity,Z,0.14230576902627945,0.2208774849772454,1.2285256385803223,True,508,265,265,0.0
R4_LHS_03,control,20260813,V40_A_E5_C9_1T,total_displacement,X,0.02378944680094719,0.04150468856096268,0.1002768874168396,True,496,433,433,0.0
R4_LHS_03,control,20260813,V40_A_E5_C9_1T,incremental_velocity,X,0.5566594898700714,0.6394712328910828,0.8713502287864685,True,496,70,153,0.524
R4_LHS_03,control,20260813,V40_A_E5_C9_1T,total_displacement,Y,0.065556600689888,0.19340357184410095,0.6202425956726074,True,496,207,207,0.0
R4_LHS_03,control,20260813,V40_A_E5_C9_1T,incremental_velocity,Y,0.30331704020500183,0.6374212205410004,1.2106600999832153,True,496,265,265,0.0
R4_LHS_03,control,20260813,V40_A_E5_C9_1T,total_displacement,Z,0.0447057019919157,0.051253987848758696,0.36754173040390015,True,508,72,1,0.5240000000000045
R4_LHS_03,control,20260813,V40_A_E5_C9_1T,incremental_velocity,Z,0.1618838757276535,0.22716190218925478,1.6361074447631836,True,508,265,265,0.0
R4_LHS_03,control,20260813,V40_B_E5_C9_1T,total_displacement,X,0.024322526529431343,0.04373485408723354,0.10978671163320541,True,496,433,433,0.0
R4_LHS_03,control,20260813,V40_B_E5_C9_1T,incremental_velocity,X,0.5497596263885498,0.6342377066612244,0.8772819638252258,True,496,153,153,0.0
R4_LHS_03,control,20260813,V40_B_E5_C9_1T,total_displacement,Y,0.06353718787431717,0.18237482756376266,0.569860577583313,True,496,207,207,0.0
R4_LHS_03,control,20260813,V40_B_E5_C9_1T,incremental_velocity,Y,0.26918862760066986,0.5913717746734619,1.0840504169464111,True,496,265,217,2.117891640824903
R4_LHS_03,control,20260813,V40_B_E5_C9_1T,total_displacement,Z,0.0426594503223896,0.04944054856896401,0.36108359694480896,True,508,72,1,0.5240000000000045
R4_LHS_03,control,20260813,V40_B_E5_C9_1T,incremental_velocity,Z,0.1497216895222664,0.23171068280935297,1.649234414100647,True,508,265,265,0.0
R4_LHS_03,control,20260813,V40_CPLUS_E5_C9_1T,total_displacement,X,0.025645775720477104,0.056084251031279564,0.18461322784423828,True,496,433,433,0.0
R4_LHS_03,control,20260813,V40_CPLUS_E5_C9_1T,incremental_velocity,X,0.5041084885597229,0.6356534957885742,0.8516026139259338,True,496,153,50,135.00101694431785
R4_LHS_03,control,20260813,V40_CPLUS_E5_C9_1T,total_displacement,Y,0.04389599710702896,0.18950285017490387,0.606615424156189,True,496,207,207,0.0
R4_LHS_03,control,20260813,V40_CPLUS_E5_C9_1T,incremental_velocity,Y,0.26755569875240326,0.6102686524391174,1.1942546367645264,True,496,265,198,135.0166118112963
R4_LHS_03,control,20260813,V40_CPLUS_E5_C9_1T,total_displacement,Z,0.027879949659109116,0.040215531736612325,0.6178804636001587,True,508,1,1,0.0
R4_LHS_03,control,20260813,V40_CPLUS_E5_C9_1T,incremental_velocity,Z,0.18065018206834793,0.2705849915742875,2.3537087440490723,True,508,265,265,0.0
R4_LHS_03,control,20260813,V40_C_E5_C9_1T,total_displacement,X,0.022139886394143105,0.06686981767416,0.14540494978427887,True,496,433,433,0.0
R4_LHS_03,control,20260813,V40_C_E5_C9_1T,incremental_velocity,X,0.4557651877403259,0.5562823712825775,0.8489693403244019,True,496,50,153,135.00101694431785
R4_LHS_03,control,20260813,V40_C_E5_C9_1T,total_displacement,Y,0.049088140949606895,0.20688577741384506,1.0318598747253418,True,496,207,207,0.0
R4_LHS_03,control,20260813,V40_C_E5_C9_1T,incremental_velocity,Y,0.2880934625864029,0.5896145701408386,1.2166777849197388,True,496,266,265,135.00458240048846
R4_LHS_03,control,20260813,V40_C_E5_C9_1T,total_displacement,Z,0.03679734840989113,0.050349123403429986,0.7555805444717407,True,508,1,1,0.0
R4_LHS_03,control,20260813,V40_C_E5_C9_1T,incremental_velocity,Z,0.17771976441144943,0.2599058896303177,2.0049147605895996,True,508,265,265,0.0
R4_LHS_03,control,20260813,V52_A_E5_C9_1T,total_displacement,X,0.015559921506792307,0.04872424341738224,0.09133200347423553,True,496,433,503,3.660046115141711
R4_LHS_03,control,20260813,V52_A_E5_C9_1T,incremental_velocity,X,0.5624730587005615,0.6688055098056793,0.8764907121658325,True,496,50,70,135.0
R4_LHS_03,control,20260813,V52_A_E5_C9_1T,total_displacement,Y,0.041760193184018135,0.17637518048286438,0.9145203232765198,True,496,113,207,4.659058153534819
R4_LHS_03,control,20260813,V52_A_E5_C9_1T,incremental_velocity,Y,0.2972332090139389,0.5696922838687897,1.2754175662994385,True,496,266,265,135.00458240048846
R4_LHS_03,control,20260813,V52_A_E5_C9_1T,total_displacement,Z,0.0389047060161829,0.05292799957096577,0.6890568733215332,True,508,1,1,0.0
R4_LHS_03,control,20260813,V52_A_E5_C9_1T,incremental_velocity,Z,0.1817885786294937,0.22875839024782185,1.4581202268600464,True,508,265,265,0.0
R4_LHS_03,control,20260813,V52_B_E5_C9_1T,total_displacement,X,0.013923303689807653,0.031463637948036194,0.09213830530643463,True,496,503,503,0.0
R4_LHS_03,control,20260813,V52_B_E5_C9_1T,incremental_velocity,X,0.5429410338401794,0.6319186687469482,0.8036590218544006,True,496,50,50,0.0
R4_LHS_03,control,20260813,V52_B_E5_C9_1T,total_displacement,Y,0.023431245237588882,0.13269388675689697,0.5810065269470215,True,496,207,207,0.0
R4_LHS_03,control,20260813,V52_B_E5_C9_1T,incremental_velocity,Y,0.23942546546459198,0.5084002614021301,1.4293466806411743,True,496,265,265,0.0
R4_LHS_03,control,20260813,V52_B_E5_C9_1T,total_displacement,Z,0.01369566936045885,0.01901215445250273,0.32199621200561523,True,508,1,1,0.0
R4_LHS_03,control,20260813,V52_B_E5_C9_1T,incremental_velocity,Z,0.11134382709860802,0.18647756874561314,1.0453462600708008,True,508,265,265,0.0
R4_LHS_03,control,20260813,V52_CPLUS_E5_C9_1T,total_displacement,X,0.02037075348198414,0.047051241621375084,0.14316308498382568,True,496,503,503,0.0
R4_LHS_03,control,20260813,V52_CPLUS_E5_C9_1T,incremental_velocity,X,0.542433112859726,0.6921219229698181,0.9124388098716736,True,496,50,70,135.0
R4_LHS_03,control,20260813,V52_CPLUS_E5_C9_1T,total_displacement,Y,0.03146728500723839,0.1646674945950508,0.6120014190673828,True,496,207,207,0.0
R4_LHS_03,control,20260813,V52_CPLUS_E5_C9_1T,incremental_velocity,Y,0.25247347354888916,0.5482973456382751,1.281875491142273,True,496,266,271,135.0
R4_LHS_03,control,20260813,V52_CPLUS_E5_C9_1T,total_displacement,Z,0.019817786291241646,0.03750293366611004,0.4398496448993683,True,508,1,1,0.0
R4_LHS_03,control,20260813,V52_CPLUS_E5_C9_1T,incremental_velocity,Z,0.15303709357976913,0.2331954523921013,1.3888945579528809,True,508,265,265,0.0
R4_LHS_03,control,20260813,V52_C_E5_C9_1T,total_displacement,X,0.02013631910085678,0.04353701323270798,0.137600377202034,True,496,503,503,0.0
R4_LHS_03,control,20260813,V52_C_E5_C9_1T,incremental_velocity,X,0.5928052663803101,0.6680279672145844,0.9183958172798157,True,496,50,50,0.0
R4_LHS_03,control,20260813,V52_C_E5_C9_1T,total_displacement,Y,0.045566240325570107,0.18470335006713867,0.804345965385437,True,496,207,207,0.0
R4_LHS_03,control,20260813,V52_C_E5_C9_1T,incremental_velocity,Y,0.2705410420894623,0.5654717087745667,1.1340864896774292,True,496,266,266,0.0
R4_LHS_03,control,20260813,V52_C_E5_C9_1T,total_displacement,Z,0.029100374318659306,0.03749226778745651,0.6309182643890381,True,508,1,1,0.0
R4_LHS_03,control,20260813,V52_C_E5_C9_1T,incremental_velocity,Z,0.16430511325597763,0.23742467612028123,1.4333271980285645,True,508,265,265,0.0
R4_LHS_03,control,20260813,V40_A_E6_C10_1T,total_displacement,X,0.10963283851742744,0.21137167513370514,0.7166197299957275,True,496,433,433,0.0
R4_LHS_03,control,20260813,V40_A_E6_C10_1T,incremental_velocity,X,0.4646817743778229,0.6924207210540771,0.9675801992416382,True,496,50,153,135.00101694431785
R4_LHS_03,control,20260813,V40_A_E6_C10_1T,total_displacement,Y,0.036131130531430244,0.19996897131204605,0.6921954154968262,True,496,207,207,0.0
R4_LHS_03,control,20260813,V40_A_E6_C10_1T,incremental_velocity,Y,0.3555973172187805,0.619024932384491,1.0703275203704834,True,496,266,217,135.00596598669262
